Name,Team,Minutes,Primary Position,Secondary Position,Nationality,Age,Height,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length
Zak Gilsenan,Buxton,507,Centre Attacking Midfielder,Left Centre Forward,Australia,23.0,177.0,91,93,95,97,77,92,94,8,0,97,0,60,30,0,65,31,0,0,0,83,92,61,14,60,71,44,81,58,0,2,31,17,21,24,19,28,25,0,5,85,47,36,47,27,98,45,29,72,70,91,6,27,100,30,38,12,32,66,82,56,82,33,40,100,100,100,8,5,21,69,1,18,49,69,11,55,67,42,86,84,14,37,84,34,44,50,0,80,72,68,97,100,47,19,66,51,20,83,32,93,35,69,24,5,0,1,39,0
Zak Joseph,Chesham United FC,529,Centre Attacking Midfielder,Left Centre Midfielder,England,33.0,,75,77,62,26,75,64,78,18,0,52,0,84,70,0,89,79,0,0,0,61,69,73,20,41,31,55,10,91,0,3,35,23,20,10,9,66,27,44,78,90,89,48,44,29,42,35,24,41,10,46,12,33,100,69,70,91,89,99,90,91,92,92,74,46,100,100,24,63,3,51,1,0,13,76,74,66,95,47,23,47,34,36,97,72,60,71,0,99,90,90,0,19,64,93,99,40,43,74,50,79,31,8,1,80,96,23,8,5
Zanda Siziba,Kidderminster Harriers,450,Right Wing,Left Wing,Zimbabwe,22.0,175.0,79,81,74,52,78,69,84,11,0,89,90,80,44,92,85,49,0,0,0,87,75,66,92,81,76,85,29,46,0,7,10,11,11,35,48,55,36,66,52,82,86,30,14,11,39,16,12,91,92,80,3,31,100,67,77,86,94,92,84,81,82,97,80,100,100,100,15,13,24,48,66,30,19,60,49,93,98,16,13,31,22,13,98,62,74,86,0,84,81,83,0,3,95,95,91,14,59,86,10,85,76,21,36,98,99,73,35,72
Ángelo Balanta,AFC Hornchurch,2370,Centre Attacking Midfielder,Centre Forward,Colombia,35.0,179.0,97,98,93,81,92,93,68,11,0,96,61,87,76,65,91,84,0,0,0,97,94,90,95,23,22,28,52,18,0,18,29,16,14,33,33,35,14,63,62,90,89,51,9,10,34,8,9,90,12,87,24,80,100,47,41,89,77,99,92,77,90,86,84,100,100,100,38,15,20,48,40,38,16,94,29,68,90,38,88,93,22,32,46,81,85,95,0,88,95,97,94,65,64,69,86,62,12,84,52,21,88,15,34,73,50,81,16,31
A . Grout,Eastbourne Borough,2235,Right Centre Midfielder,Right Attacking Midfielder,England,,,56,58,53,35,58,52,40,31,0,51,48,68,60,50,71,61,0,74,72,50,57,56,29,43,48,41,62,20,0,30,41,31,39,28,35,81,64,19,91,75,99,88,40,31,81,52,41,84,55,76,41,47,100,88,90,99,99,99,73,88,75,99,63,86,100,100,28,21,31,34,44,36,27,83,28,52,69,35,29,36,17,39,78,58,62,58,75,62,57,55,64,35,62,59,70,55,18,83,34,60,67,44,45,89,95,39,57,64
A.Crowther,Leamington FC,1816,Right Centre Back,Left Centre Back,England,22.0,190.0,0,0,29,63,18,0,94,79,0,30,0,23,20,0,24,21,0,0,0,0,19,15,27,15,13,22,29,18,0,85,87,43,17,96,86,29,31,96,97,11,10,92,58,45,74,42,25,86,20,61,63,86,16,31,16,98,59,99,8,19,12,29,9,70,100,100,28,3,38,46,1,96,75,58,17,87,15,22,0,1,5,82,47,13,10,11,0,54,43,29,51,0,27,61,49,95,3,23,86,12,36,91,85,5,5,12,81,71
A.Lafleur,Chesham United FC,1217,Left Wing Back,Left Centre Back,England,26.0,,54,56,43,20,57,50,9,38,0,42,83,59,48,86,64,54,0,0,0,68,48,52,88,61,64,60,52,44,94,53,53,56,57,58,61,47,36,85,79,51,79,69,46,48,70,49,50,52,5,65,27,49,9,48,55,92,74,99,59,54,64,83,83,52,100,100,42,9,33,86,9,53,52,56,7,24,69,44,37,42,39,67,60,65,76,86,58,54,65,68,61,23,85,34,52,76,8,76,38,34,85,51,7,16,82,1,39,11
A.Young,Chesham United FC,2886,Centre Back,Left Centre Back,England,29.0,188.0,40,41,39,99,10,96,38,85,0,37,0,14,15,0,14,13,0,64,61,25,21,9,42,23,29,18,88,14,86,76,82,24,26,75,74,9,8,91,54,10,10,78,18,18,95,18,19,88,96,91,59,61,6,10,12,60,11,85,8,10,10,9,3,50,100,8,59,95,35,14,72,70,29,48,95,61,7,5,28,23,43,85,60,8,17,19,0,40,32,22,0,100,0,0,43,59,83,17,50,81,29,43,44,72,81,39,51,54
AJ Warburton,Marine,318,Centre Forward,Right Wing,England,20.0,,0,0,71,60,68,0,26,18,0,48,0,21,26,0,0,0,0,82,86,0,53,52,5,51,27,73,2,22,0,9,26,0,0,14,10,74,43,60,66,91,42,19,21,12,17,16,10,38,46,46,2,44,100,80,68,96,90,99,88,92,86,96,87,18,100,100,25,12,8,1,44,1,10,95,55,96,98,5,6,18,31,26,76,71,72,52,86,0,79,75,0,100,0,0,60,36,6,99,4,9,99,1,4,92,21,77,2,1
Aaron Cosgrave,Ebbsfleet United,1407,Centre Forward,Left Centre Forward,England,26.0,185.0,68,70,85,94,65,64,64,15,0,79,0,44,59,0,48,66,0,0,0,52,74,60,5,40,42,41,55,60,0,2,6,8,8,6,8,94,68,0,86,99,23,1,12,9,8,15,10,39,4,57,0,9,100,97,99,99,96,99,99,99,99,99,96,59,100,100,1,58,3,64,76,0,1,98,74,73,99,10,28,51,10,1,97,49,31,34,0,93,91,88,0,100,30,14,98,0,56,98,3,48,98,0,0,92,71,64,0,1
Aaron Haper-Bailey,Oxford City,594,Left Centre Back,Centre Back,England,24.0,194.0,0,0,45,55,39,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,22,19,24,32,28,40,29,10,0,70,72,42,36,99,98,13,10,81,83,7,13,98,51,41,98,64,47,60,100,91,95,97,100,11,13,61,8,57,5,8,6,10,21,51,100,100,71,51,73,77,35,99,76,74,27,18,8,6,18,15,50,74,78,7,0,0,0,0,32,18,0,0,0,0,0,86,25,16,92,7,0,84,81,27,29,37,82,80
Aaron Henry,AFC Hornchurch,607,Right Defensive Midfielder,Centre Defensive Midfielder,England,22.0,175.0,72,74,54,8,84,50,27,28,0,80,83,77,90,86,48,60,0,96,97,78,62,90,90,0,0,0,0,10,0,57,82,65,63,61,63,61,54,31,89,46,96,97,50,55,46,43,51,86,70,43,43,56,100,68,53,98,91,99,41,48,41,66,21,52,100,100,69,9,90,47,11,77,95,35,12,43,40,88,32,35,37,73,9,57,98,90,98,0,0,31,83,61,72,55,0,86,19,25,82,22,24,92,92,5,0,77,90,85
Aaron Lacey,Hampton & Richmond,471,Right Back,Right Centre Back,England,19.0,187.0,92,94,41,20,55,99,97,39,0,84,0,0,0,0,0,0,0,0,0,85,19,32,99,51,58,46,68,33,0,82,63,66,59,73,68,41,22,71,88,30,53,99,43,53,70,35,44,79,16,67,81,92,100,45,39,96,56,99,26,35,32,57,59,100,100,100,36,7,34,25,1,75,69,61,12,50,25,25,19,14,13,58,23,22,57,39,81,0,67,60,0,100,0,0,48,90,8,28,73,15,70,82,54,5,22,2,62,41
Aaron Martin,Worksop Town FC,1886,Centre Forward,Left Centre Forward,England,34.0,183.0,97,97,95,86,92,89,81,6,99,98,68,82,61,72,87,68,0,0,0,95,94,86,86,41,27,59,5,33,0,29,19,20,21,35,32,77,50,29,80,92,85,30,50,29,84,42,27,15,55,74,66,99,100,77,56,96,90,99,93,95,93,94,80,40,100,5,20,1,16,62,54,35,11,98,2,39,98,21,83,91,4,13,83,61,52,59,0,93,98,98,51,16,74,87,97,58,36,57,16,68,82,17,34,99,97,79,31,57
Aaron Pickles,Southport,931,Right Centre Back,,England,21.0,188.0,0,0,17,11,24,0,0,100,0,0,69,20,20,72,21,21,0,0,0,44,12,18,83,19,13,31,5,18,0,77,75,18,28,97,99,16,20,95,71,8,11,72,16,15,88,28,24,48,32,90,43,83,6,17,36,81,27,72,6,7,6,8,1,39,100,100,73,66,64,6,45,97,65,17,9,1,9,20,10,8,56,87,37,13,22,24,0,41,53,44,0,100,0,0,60,68,71,15,84,12,45,85,90,39,8,90,85,85
Aaron Powell,Peterborough Sports FC,1868,Left Centre Back,Left Back,England,23.0,177.0,0,0,21,22,24,0,0,71,0,0,51,34,37,54,36,40,0,0,0,29,22,29,51,27,34,22,86,75,0,64,76,64,67,86,89,34,34,89,95,27,37,93,79,71,57,86,78,57,24,29,76,72,100,30,42,98,52,99,22,25,22,27,8,17,100,100,59,21,59,78,17,85,78,57,56,91,29,76,24,24,38,73,46,43,47,53,0,28,17,23,0,28,54,52,31,91,7,27,81,23,27,78,65,14,79,13,69,76
Aaron Skinner,Hereford FC,2444,Right Back,Left Back,England,24.0,174.0,54,43,18,26,18,74,71,63,99,41,46,48,60,49,47,65,0,77,63,37,30,37,60,46,54,39,73,59,94,55,68,62,66,72,75,64,59,75,94,29,91,97,93,81,90,92,83,35,52,54,62,51,21,55,59,97,62,99,25,32,23,49,32,32,100,100,61,41,63,56,54,73,60,47,55,67,37,74,53,39,44,74,45,60,70,73,73,26,34,44,0,28,69,41,52,85,9,50,75,18,57,58,60,35,64,44,56,65
Adam Anson,Alfreton Town,591,Right Centre Back,,England,29.0,183.0,73,75,67,88,47,92,78,58,0,70,0,17,17,0,18,18,0,0,0,58,48,30,72,13,0,28,0,10,0,85,82,21,12,88,67,23,29,87,50,10,13,49,66,38,71,23,15,60,78,52,58,75,100,21,9,35,26,26,10,10,7,15,4,100,100,100,10,1,51,33,5,89,78,47,18,96,17,17,8,9,0,71,14,14,30,33,0,54,70,63,0,12,44,61,0,93,5,23,90,7,64,92,90,6,4,3,92,82
Adam Anson,Marine,2108,Right Centre Back,Right Back,England,29.0,183.0,58,59,51,93,24,93,55,63,0,50,49,30,18,51,31,19,0,0,0,52,37,17,75,20,21,21,75,23,89,81,77,59,46,97,90,32,46,96,89,10,31,97,85,72,94,58,48,71,83,72,98,95,19,28,18,88,23,92,7,17,11,19,10,16,100,100,17,1,34,70,4,96,56,79,6,74,26,16,28,20,0,63,29,15,30,23,66,49,40,30,66,34,41,61,51,95,3,31,73,14,73,84,66,7,34,4,70,63
Adam Barton,Curzon Ashton FC,1748,Centre Defensive Midfielder,Centre Back,England,35.0,190.0,62,64,70,92,47,75,78,48,0,63,52,36,24,55,36,22,0,72,67,58,57,34,49,15,17,17,81,10,0,74,78,21,16,73,68,26,33,86,69,34,72,92,53,32,78,43,25,72,32,67,59,42,100,26,21,81,45,98,35,30,36,37,31,69,100,100,37,66,37,38,72,71,29,49,82,76,27,26,45,50,14,70,48,22,37,37,53,29,61,54,52,100,28,41,32,63,41,43,69,42,31,54,71,74,37,82,62,71
Adam Blakeman,Chorley,1925,Left Back,Centre Attacking Midfielder,England,34.0,175.0,71,73,53,13,75,55,42,40,0,63,93,92,97,84,75,81,96,97,98,85,71,92,91,21,30,0,100,27,0,78,88,34,26,77,74,19,22,57,60,33,87,87,55,39,67,30,24,87,43,57,61,56,100,19,11,47,31,95,31,27,37,38,63,41,100,100,55,1,97,85,13,83,98,16,8,78,63,97,56,52,29,85,1,77,99,98,99,73,26,59,0,51,98,55,54,89,16,15,80,24,29,92,89,12,5,2,93,81
Adam Crowther,Chelmsford City,626,Left Centre Back,Centre Attacking Midfielder,England,25.0,194.0,71,74,65,79,51,84,94,100,0,75,82,60,26,85,65,27,0,0,0,77,61,38,89,0,0,0,0,10,0,71,89,68,79,86,91,9,9,96,18,15,43,99,17,38,46,17,49,81,96,77,93,90,100,9,11,13,24,54,19,19,30,31,58,100,100,1,62,43,82,59,78,83,79,30,34,34,25,71,41,47,27,79,83,28,84,21,97,73,70,61,0,35,71,83,60,83,28,22,82,29,0,81,62,89,99,5,88,85
Adam Henley,Chorley,1680,Right Back,Left Back,Wales,31.0,179.0,63,65,39,84,20,97,55,47,0,46,53,21,21,56,20,19,0,66,67,59,24,16,89,21,21,23,68,26,0,47,71,56,47,81,77,42,49,84,81,30,45,59,66,57,34,43,40,67,21,21,34,52,100,42,20,85,57,99,26,32,29,48,38,48,100,4,9,8,31,56,18,78,41,27,72,99,47,43,11,11,2,38,42,29,47,34,76,56,38,32,0,53,37,41,44,95,2,50,43,20,93,75,76,20,79,49,69,85
Adam Lund,Alfreton Town,2760,Right Defensive Midfielder,Left Defensive Midfielder,England,27.0,180.0,40,42,45,34,49,38,26,57,0,51,45,41,41,0,34,36,90,83,78,34,40,44,35,12,10,18,29,63,0,62,67,24,12,82,72,62,57,80,92,41,98,99,76,45,80,41,23,64,32,56,96,95,100,62,24,98,78,99,42,47,43,59,28,30,100,100,31,2,51,63,4,82,83,72,12,84,53,36,38,30,4,56,7,32,92,49,97,61,64,60,0,17,94,32,64,84,14,35,69,29,49,81,57,12,20,3,72,42
Adam Marriott,King's Lynn Town FC,887,Centre Forward,Right Centre Forward,England,35.0,175.0,79,81,95,81,96,49,42,4,0,91,90,82,88,92,87,95,0,0,0,87,95,96,10,60,60,61,44,47,0,10,39,11,18,35,49,62,30,0,44,91,64,20,10,9,30,12,13,28,70,85,22,54,100,69,81,83,80,99,89,89,89,87,80,15,1,100,7,35,3,53,3,19,8,92,47,64,89,25,65,93,11,24,60,52,59,69,0,62,95,95,71,41,50,81,77,11,74,81,11,96,54,21,20,84,95,44,26,37
Adam May,Eastbourne Borough,657,Centre Defensive Midfielder,Left Defensive Midfielder,England,28.0,182.0,86,88,70,18,94,64,78,32,0,81,0,26,50,0,24,45,0,73,79,75,53,86,92,18,16,26,29,28,0,66,74,31,34,66,71,49,55,32,93,38,93,93,44,33,20,54,40,92,8,23,76,48,100,58,71,99,90,99,36,40,34,60,18,100,100,100,69,43,76,54,62,77,65,92,52,61,33,75,20,33,56,80,59,45,52,51,67,0,43,42,0,50,42,61,0,48,47,60,69,69,0,78,77,78,95,39,84,88
Adam Thomas,Marine,1700,Right Back,Left Back,England,32.0,191.0,63,65,37,80,20,97,99,71,0,50,71,70,50,75,75,55,0,0,0,67,52,33,84,20,21,23,68,15,0,43,67,46,42,76,67,50,48,84,79,38,93,97,78,59,66,58,46,47,50,39,67,81,15,46,37,87,63,98,42,44,50,57,48,49,100,100,35,2,46,69,12,79,60,64,7,60,53,61,29,28,8,57,82,46,44,38,69,55,45,40,0,12,62,21,57,92,4,45,77,10,81,68,72,9,11,56,51,55
Adam Thompson,Enfield Town FC,2466,Centre Back,Right Centre Back,Northern Ireland,33.0,185.0,42,43,31,72,18,74,14,73,0,36,46,26,24,49,27,25,0,0,0,37,22,17,67,9,11,0,100,58,0,92,89,45,32,98,90,21,25,84,87,14,25,99,43,39,87,29,26,79,55,79,91,93,100,22,12,88,28,93,16,18,15,17,6,17,100,7,26,7,26,55,2,97,52,77,18,67,14,10,14,13,0,85,4,10,9,10,0,59,44,30,0,100,0,0,52,93,5,26,86,12,35,76,65,8,54,14,59,68
Adam Walker,Leamington FC,2569,Left Defensive Midfielder,Left Centre Midfielder,England,35.0,168.0,0,0,41,26,50,0,9,33,0,24,59,26,33,62,27,36,0,0,0,36,28,41,61,22,24,23,73,20,87,52,70,51,27,62,51,53,73,21,93,49,99,97,56,49,33,27,23,88,21,27,41,26,22,58,26,98,83,99,44,48,48,61,27,35,100,100,30,6,24,77,8,61,33,80,21,79,56,47,14,12,13,63,69,38,37,39,49,25,31,29,72,100,0,0,51,90,7,36,77,21,45,57,65,23,14,60,49,47
Adan George,AFC Telford United,1000,Centre Forward,Left Wing,England,23.0,179.0,98,99,97,92,94,94,95,1,0,99,95,85,46,97,90,51,0,0,0,99,97,84,99,68,68,67,45,40,0,6,15,37,37,17,15,96,82,0,94,99,53,14,15,21,49,18,23,32,0,82,3,27,100,98,94,99,98,99,98,99,98,99,94,100,100,100,2,6,1,53,0,9,4,92,21,81,92,12,61,91,13,18,87,29,39,44,0,59,91,89,87,50,47,21,58,25,24,94,12,51,93,10,29,26,34,85,4,20
Adebayo Azeez,Hemel Hempstead Town,636,Centre Forward,Left Centre Forward,England,32.0,183.0,0,0,72,77,60,0,0,15,0,0,0,16,16,0,17,17,0,0,0,0,53,41,5,36,16,58,1,45,0,9,7,14,15,14,13,64,20,0,62,99,18,0,10,10,39,13,12,5,0,86,14,82,100,66,66,96,98,99,99,97,99,99,97,100,100,1,0,6,0,72,0,1,0,99,15,62,99,1,15,29,0,0,29,21,0,0,0,0,81,72,0,0,0,0,59,23,16,98,3,18,99,0,0,74,19,63,0,0
Adrien Thibaut,Southport,717,Centre Forward,,England,21.0,,96,97,94,98,74,97,87,3,0,96,77,33,38,80,35,41,0,0,0,96,86,61,98,42,41,45,44,88,0,20,21,9,13,9,12,83,45,0,63,99,25,0,28,16,98,20,15,1,0,92,6,39,100,79,85,96,78,93,99,97,97,90,91,1,100,100,0,49,0,69,0,0,0,93,99,99,99,0,7,52,1,9,63,30,26,29,0,90,87,82,0,100,40,93,89,0,41,99,0,69,99,0,0,75,49,69,0,0
Adulai Sambu,Merthyr Town FC,392,Right Wing,Left Wing,England,21.0,183.0,82,84,94,99,67,84,17,19,0,85,0,21,36,0,22,38,0,0,0,69,84,54,7,43,0,76,0,95,0,1,11,31,49,51,56,92,62,0,77,73,70,60,89,62,90,93,79,13,16,58,11,36,100,91,93,91,95,99,76,93,79,98,85,100,100,100,20,31,6,24,2,47,11,93,32,44,71,0,56,85,32,7,41,45,25,27,0,66,87,82,0,100,0,0,87,36,20,92,14,32,97,13,10,13,27,42,4,4
Aidan Rutledge,Darlington,1646,Left Centre Forward,Right Centre Forward,England,25.0,,92,92,92,69,95,69,62,3,99,94,85,69,65,88,74,69,0,70,67,92,89,91,88,70,76,61,68,51,91,34,21,10,11,51,56,51,38,50,63,85,63,21,20,14,63,24,15,48,24,81,22,93,100,57,64,92,79,99,89,81,87,89,86,66,100,100,13,5,11,49,38,44,11,98,11,52,88,12,73,79,10,28,23,37,59,39,83,86,97,96,0,36,57,34,80,29,49,79,20,28,97,11,13,16,40,60,3,9
Alan Massey,Hampton & Richmond,2414,Centre Back,Left Centre Back,England,37.0,180.0,42,43,39,57,31,52,87,77,0,62,61,31,27,64,33,28,0,0,0,48,31,26,75,15,14,19,52,11,0,85,84,34,27,99,97,18,22,98,87,8,17,98,31,28,47,31,25,74,59,62,81,91,100,19,16,74,27,93,9,14,11,20,9,65,100,100,45,16,50,92,18,99,59,57,7,13,9,7,12,11,12,80,55,11,12,14,0,70,53,41,0,100,0,0,61,89,13,23,84,11,50,81,81,23,15,52,77,74
Aleksandrs Starčenko,Worksop Town FC,2852,Centre Attacking Midfielder,Left Centre Midfielder,Latvia,25.0,,51,52,76,52,81,36,50,17,0,76,44,65,54,0,62,56,90,83,69,43,71,73,4,37,31,48,17,50,0,12,38,34,27,46,39,94,86,47,97,75,99,90,87,62,55,66,43,47,25,20,52,78,100,95,81,99,99,100,74,93,75,99,59,40,100,100,32,9,26,35,11,45,36,80,12,45,75,49,58,56,18,29,83,71,77,82,73,89,81,83,44,59,69,57,79,68,15,73,46,47,64,49,53,24,34,47,41,46
Alex Brown,Scarborough Athletic,2595,Left Back,Left Wing Back,England,27.0,176.0,0,0,18,8,29,0,9,59,0,19,71,81,59,62,82,53,90,82,81,46,54,41,29,65,69,60,58,66,0,37,53,74,72,80,83,28,23,72,83,30,59,89,73,74,70,67,69,89,61,47,49,45,22,28,25,81,48,99,25,28,31,40,32,68,100,100,58,8,68,85,10,82,88,25,12,47,47,87,45,45,45,52,67,62,91,72,95,58,34,44,0,13,96,82,62,90,7,34,77,13,65,82,81,13,42,42,74,83
Alex Curran,Curzon Ashton FC,2432,Centre Attacking Midfielder,Left Centre Midfielder,England,27.0,178.0,90,92,87,77,84,83,78,13,0,93,61,67,75,64,71,79,0,71,71,87,83,82,83,42,40,48,36,70,0,23,28,30,22,20,15,41,29,21,40,86,54,25,14,18,14,9,12,62,3,62,7,25,100,48,34,72,74,99,85,74,86,83,81,32,100,100,15,36,39,36,71,21,30,77,38,48,76,34,65,72,17,26,92,51,62,69,58,81,85,85,88,41,66,87,82,25,27,93,23,72,71,40,40,61,53,39,43,39
Alex Fisher,Bath City,609,Centre Forward,Left Centre Forward,England,35.0,190.0,72,74,86,92,70,64,97,22,0,96,97,88,78,98,92,86,0,0,0,90,89,72,76,37,38,39,52,31,0,12,35,10,9,26,15,27,8,0,26,98,90,49,8,8,7,10,8,80,16,76,28,98,100,36,18,58,92,96,97,80,99,98,96,52,100,100,21,7,9,73,27,24,7,98,9,38,82,21,69,83,9,22,69,43,55,64,0,99,93,93,96,50,60,81,98,42,36,77,27,89,46,10,8,94,95,49,14,19
Alex Fletcher,AFC Telford United,2580,Right Defensive Midfielder,Left Defensive Midfielder,England,29.0,174.0,41,42,29,39,26,55,17,77,0,37,46,55,62,48,60,69,0,0,0,36,40,42,37,27,26,32,44,41,0,56,76,52,58,58,62,43,47,59,88,42,96,97,67,56,84,73,64,66,27,65,73,54,22,42,42,96,73,99,37,37,38,41,15,55,100,100,94,86,83,62,86,66,70,60,88,61,32,95,90,80,88,83,44,86,48,49,57,52,22,25,45,73,31,93,51,55,58,40,62,75,16,59,72,76,58,75,67,77
Alex Healy-Byrne,Fylde,2328,Right Back,Right Wing Back,Republic of Ireland,21.0,,43,44,59,97,27,60,86,62,0,48,62,42,48,65,46,53,0,0,0,49,50,36,46,46,56,37,77,52,0,55,65,68,86,77,89,24,17,56,71,34,69,89,53,60,80,83,88,72,26,69,58,42,100,24,55,79,29,88,34,29,37,31,40,50,100,100,89,70,63,8,52,77,63,23,53,30,42,78,79,63,86,74,48,82,40,42,50,55,35,33,47,16,64,69,49,54,23,76,41,45,72,46,63,54,30,74,49,56
Alex John,Merthyr Town FC,1343,Left Centre Midfielder,Right Centre Midfielder,Wales,25.0,170.0,0,0,40,22,51,0,9,45,0,17,58,63,53,61,43,49,0,92,79,35,50,49,20,27,26,32,44,35,0,35,59,16,19,60,69,56,66,69,82,51,78,83,79,43,89,94,68,39,37,64,26,39,11,51,81,89,70,92,50,42,42,38,14,6,100,100,85,69,58,45,76,62,45,76,82,74,38,72,59,46,77,72,34,77,58,45,79,0,21,23,0,100,0,0,39,27,68,68,31,79,55,37,48,82,75,60,47,56
Alex Penny,Kidderminster Harriers,422,Centre Back,Left Centre Back,England,29.0,185.0,80,82,49,40,51,96,94,100,0,81,0,22,21,0,23,22,0,0,0,67,32,35,93,33,50,0,100,15,0,81,77,99,90,82,87,22,40,67,18,25,35,83,40,94,57,58,82,74,0,62,64,80,100,23,37,24,13,38,20,14,9,14,11,34,100,100,60,34,89,73,75,82,86,13,25,29,21,14,48,35,26,87,12,15,0,0,0,0,65,53,0,0,0,0,51,71,55,23,70,31,43,90,90,60,13,60,92,87
Alex Purver,Scarborough Athletic,2761,Left Defensive Midfielder,Centre Defensive Midfielder,England,30.0,177.0,40,42,13,16,14,78,44,84,0,29,45,60,62,0,45,50,90,89,85,34,37,36,40,15,20,0,100,43,0,62,75,71,74,75,78,97,95,53,99,44,99,99,99,97,85,99,96,11,38,20,76,78,100,95,92,99,99,100,38,60,33,94,26,7,100,100,65,41,51,46,53,73,50,67,42,48,49,68,43,35,18,71,2,63,67,44,86,33,23,24,0,69,36,23,57,59,41,50,64,47,39,43,47,69,83,45,49,58
Alex Wiles,Scarborough Athletic,740,Right Defensive Midfielder,Centre Attacking Midfielder,England,29.0,170.0,67,69,53,51,51,78,44,39,0,67,0,59,53,0,64,59,0,0,0,50,53,49,40,27,32,25,81,18,0,28,62,27,25,44,46,80,71,76,96,60,99,96,84,54,90,77,50,66,77,64,69,55,100,81,64,99,96,99,55,58,46,86,32,62,100,100,49,72,9,37,5,30,16,50,63,39,55,48,61,55,34,53,16,65,42,37,65,68,63,56,77,100,0,0,67,61,16,79,68,26,55,5,1,72,97,38,4,8
Alex Wilkie,Hampton & Richmond,550,Right Centre Back,Right Back,England,20.0,,0,0,37,79,20,0,94,100,0,33,0,24,28,0,25,30,0,0,0,0,25,21,21,14,18,0,100,45,0,75,81,37,47,91,89,34,34,78,88,10,22,95,65,46,32,71,57,76,79,20,66,93,100,34,37,95,40,94,6,9,6,8,1,12,100,100,34,8,38,5,5,92,59,82,5,21,27,11,5,5,13,68,4,16,59,0,91,0,40,25,0,100,0,0,44,94,4,31,84,8,83,74,67,11,26,22,62,59
Alexander Jon Babos,Chesham United FC,1926,Left Defensive Midfielder,Right Centre Midfielder,Wales,27.0,174.0,71,62,65,39,70,47,53,31,99,60,0,64,75,0,65,70,0,79,84,43,62,71,11,39,42,38,61,34,0,42,61,64,71,57,58,45,45,51,77,65,97,93,27,42,62,26,47,72,42,75,55,55,100,52,57,92,83,99,70,59,68,67,34,72,100,100,66,10,64,59,8,63,85,50,35,86,50,82,48,57,39,66,46,69,84,73,89,52,56,58,81,70,48,27,78,77,17,48,71,23,55,74,74,8,12,42,56,59
Alfie Jacob Matthews,Dover Athletic,1654,Left Centre Midfielder,Centre Attacking Midfielder,England,24.0,175.0,81,66,59,19,78,45,33,29,99,55,72,72,78,76,57,65,0,92,89,68,62,78,71,39,48,33,77,80,0,44,51,13,12,66,56,29,21,28,38,59,95,81,15,13,24,11,10,51,59,69,26,63,100,33,22,67,57,88,65,47,66,65,74,47,100,100,27,1,60,14,7,72,83,61,17,93,68,63,42,40,13,38,6,42,96,75,98,0,35,45,91,67,62,45,34,84,15,36,86,12,37,88,76,12,12,6,83,63
Alfie Pavey,Tonbridge Angels FC,983,Centre Forward,Centre Attacking Midfielder,England,30.0,186.0,86,88,93,80,92,66,55,16,0,96,88,73,59,90,77,59,0,72,74,90,91,85,73,19,19,21,68,87,0,20,27,17,14,50,34,42,21,62,27,70,89,35,9,10,17,8,8,14,16,82,41,97,100,44,16,57,76,93,78,66,82,76,63,8,100,100,13,2,17,41,31,51,15,98,7,53,84,28,56,74,2,22,10,39,34,38,0,88,96,94,0,100,35,61,80,73,16,61,52,39,65,23,38,60,28,71,24,26
Alfie Potter,Oxford City,1279,Right Wing,Left Wing,England,37.0,170.0,53,55,51,89,27,84,94,49,0,59,0,44,46,0,48,51,0,0,0,36,45,35,29,57,54,62,32,59,0,18,30,19,15,38,30,92,87,22,97,76,51,39,75,42,66,61,33,51,52,41,31,44,100,94,79,99,97,99,73,91,72,94,53,35,100,3,25,12,14,57,12,27,20,76,4,11,72,36,34,32,21,36,84,58,69,78,57,52,57,60,0,36,65,86,59,44,17,90,23,47,87,22,36,78,91,71,25,50
